tic,toi,rotulo,disposicao,setor,setores_pedidos,setores_disponiveis,periodo_publicado,duracao_publicada_h,profundidade_publicada_ppm,raio_publicado_re,tmag,arquivo
184679932,1645.01,falso-positivo,FP,18,1,3,2.1721416,2.7480823,17864.5520776,18.0850347,9.2531900,tic184679932-s18.json
154927364,1647.01,falso-positivo,FP,40,1,4,6.9744232,2.1240000,9189.0000000,37.9891000,10.2490000,tic154927364-s40.json
116608612,1649.01,falso-positivo,FP,43,1,5,3.4557863,2.1640000,6423.0000000,16.0772000,9.1704100,tic116608612-s43.json
154867950,1652.01,falso-positivo,FP,21,1,9,0.6664948,1.3800000,260.0000000,3.2170000,8.6801300,tic154867950-s21.json
286561122,1658.01,falso-positivo,FP,59,1,1,0.6803433,2.0674164,565.5754223,8.1888041,10.2674000,tic286561122-s59.json
311121985,1660.01,falso-positivo,FP,19,1,3,1.3561596,2.5040000,482.0000000,4.1249300,9.0000700,tic311121985-s19.json
312122956,1661.01,falso-positivo,FP,43,1,5,2.0492064,3.4170000,1030.0000000,,10.1283000,tic312122956-s43.json
353367071,1663.01,falso-positivo,FP,43,1,5,2.3753200,2.9570000,1940.0000000,13.5855000,9.8409500,tic353367071-s43.json
417705690,1668.01,falso-positivo,FP,19,1,9,2.3633110,3.2940000,1121.0000000,2.7403800,10.0233000,tic417705690-s19.json
470315428,1673.01,falso-positivo,FP,59,1,1,1.0862500,2.5340000,1110.0000000,4.6512200,10.2851000,tic470315428-s59.json
121966220,1688.01,falso-positivo,FP,19,1,3,6.7171913,7.5037208,9138.7150710,22.8756580,10.8001000,tic121966220-s19.json
23650642,1700.01,falso-positivo,FP,47,1,1,1.1235500,1.6110000,1020.0000000,3.4979900,10.8219000,tic23650642-s47.json
371210825,1702.01,falso-positivo,FP,44,1,6,0.4031200,0.8530000,1000.0000000,2.9517700,10.9894000,tic371210825-s44.json
95129101,1704.01,falso-positivo,FP,44,1,6,3.9299830,2.1530000,2270.0000000,6.5151500,10.8508000,tic95129101-s44.json
240148934,1707.01,falso-positivo,FP,43,1,3,2.0236500,2.5850000,1710.0000000,5.9647200,10.3135000,tic240148934-s43.json
67926921,1712.01,falso-positivo,FP,47,1,1,3.5662760,4.1970000,3870.0000000,20.2251000,9.9841000,tic67926921-s47.json
142090065,1715.01,falso-positivo,FP,19,1,11,2.8269356,1.1692366,950.9544382,4.8112209,9.0124900,tic142090065-s19.json
53427308,1733.01,falso-positivo,FP,47,1,1,5.8032200,1.5690000,1710.0000000,6.3744000,10.3790000,tic53427308-s47.json
457138169,1770.01,falso-positivo,FP,21,1,2,1.0924536,1.2245785,874.5801040,6.5935026,9.2243700,tic457138169-s21.json
219338557,133.01,falso-positivo,FP,1,1,8,8.1996639,1.9288110,866.9104696,1.8695984,9.9762000,tic219338557-s01.json
355636844,146.01,falso-positivo,FP,28,1,2,6.3055600,2.9460000,860.0000000,,10.7124000,tic355636844-s28.json
220435095,147.01,falso-positivo,FP,13,1,28,3.4231002,2.4377583,8643.1016455,35.4084057,11.8999000,tic220435095-s13.json
382302241,151.01,falso-positivo,FP,27,1,12,1.5978200,1.4900000,1713.6900000,3.5999500,11.0264000,tic382302241-s27.json
389525208,154.01,falso-positivo,FP,27,1,2,6.7465700,1.8030000,2970.0000000,16.2785000,10.0704000,tic389525208-s27.json
403136413,158.01,falso-positivo,FP,28,1,1,2.5126600,2.4110000,2790.0100000,13.3617000,11.2314000,tic403136413-s28.json
350743714,165.01,falso-positivo,FP,3,1,28,7.7576430,2.8561356,7336.6908822,12.7936991,9.6686000,tic350743714-s03.json
309257814,171.02,falso-positivo,FP,10,1,16,1.8135767,1.0753316,4166.2802035,7.6604580,11.6626000,tic309257814-s10.json
183979262,183.01,falso-positivo,FP,1,1,6,3.4307565,3.1443388,9664.2985634,29.7749124,8.3291000,tic183979262-s01.json
300871545,184.01,falso-positivo,FP,1,1,29,4.8170684,3.1822663,23137.3629965,24.4342674,10.0433000,tic300871545-s01.json
260304296,187.01,falso-positivo,FP,1,1,30,1.0251822,1.6880109,7065.3522073,42.6822006,9.1099010,tic260304296-s01.json
280830734,188.01,falso-positivo,FP,1,1,13,1.1619448,0.6293027,242.6397342,3.9305871,9.4668000,tic280830734-s01.json
278866211,189.01,falso-positivo,FP,1,1,25,2.1940616,1.1555573,5943.6922953,8.8402143,10.2638000,tic278866211-s01.json
260043723,217.01,falso-positivo,FP,1,1,34,3.1385856,3.4594079,505.3163401,5.5649371,8.7350000,tic260043723-s01.json
9727392,236.01,falso-positivo,FP,2,1,5,4.5344510,4.9363910,23574.8429110,23.1837890,11.2932000,tic9727392-s02.json
350445771,258.01,falso-positivo,FP,1,1,30,3.1901569,1.8262867,3648.2442456,15.1464610,11.0932000,tic350445771-s01.json
279740441,273.01,falso-positivo,FP,1,1,7,0.7418594,1.5026958,2983.6257317,6.0238347,11.4810000,tic279740441-s01.json
281979481,274.01,falso-positivo,FP,3,1,9,0.5417947,1.1716379,537.9244902,2.8738733,10.4929000,tic281979481-s03.json
382188882,276.01,falso-positivo,FP,3,1,35,4.8000953,1.9968681,5241.0677476,17.0718101,10.6559000,tic382188882-s03.json
277103955,284.01,falso-positivo,FP,1,1,26,1.3090665,2.8440000,209.0000000,0.9795200,9.2927000,tic277103955-s01.json
382474101,349.01,falso-positivo,FP,2,1,2,2.6520851,3.8534062,10671.4743296,,10.1790000,tic382474101-s02.json
220016044,357.01,falso-positivo,FP,29,1,3,0.9399664,1.1224920,587.9364245,6.6149456,10.3987000,tic220016044-s29.json
9033144,367.01,falso-positivo,FP,2,1,4,4.7150255,3.3020000,4566.0000000,17.6148000,9.7434600,tic9033144-s02.json
77031413,368.01,falso-positivo,FP,29,1,2,1.3866500,2.2380000,24680.0000000,15.5656000,11.4996000,tic77031413-s29.json
220396259,379.01,falso-positivo,FP,3,1,10,0.9167700,1.3370000,276.2720000,3.1276600,9.9124000,tic220396259-s03.json
207084429,381.01,falso-positivo,FP,2,1,8,4.8957700,2.4780000,360.0000000,3.3073400,7.1995000,tic207084429-s02.json
300810086,385.01,falso-positivo,FP,10,1,23,0.6680063,0.9885108,569.3164896,26.9988757,9.0567000,tic300810086-s10.json
92359850,387.01,falso-positivo,FP,4,1,1,4.1550000,2.8070000,4900.0000000,11.0678000,9.6552100,tic92359850-s04.json
250386181,390.01,falso-positivo,FP,4,1,2,1.4702580,1.1260000,2700.0000000,12.2412000,9.8937700,tic250386181-s04.json
29960109,393.01,falso-positivo,FP,4,1,2,2.4922100,1.6050000,1480.0000000,1.7131100,11.2003000,tic29960109-s04.json
219379012,397.01,falso-positivo,FP,4,1,2,1.5464949,1.1010000,930.0000000,3.7295000,10.2310000,tic219379012-s04.json
219388773,399.01,falso-positivo,FP,4,1,6,1.5716819,1.9672248,743.4097278,4.5091786,10.6793000,tic219388773-s04.json
259701242,401.01,falso-positivo,FP,3,1,16,2.4854887,2.5647259,190.9708134,1.2533026,8.2350000,tic259701242-s03.json
176984236,405.01,falso-positivo,FP,4,1,10,1.7560902,1.7630000,1650.0000000,7.5211800,10.5683000,tic176984236-s04.json
176778112,408.01,falso-positivo,FP,4,1,3,1.3367900,1.4880000,700.0000000,2.7073200,9.6114000,tic176778112-s04.json
167754523,409.01,falso-positivo,FP,1,1,21,6.7992776,1.5800000,210.0000000,1.0962100,9.1536000,tic167754523-s01.json
206466531,410.01,falso-positivo,FP,3,1,4,1.4274400,1.9730000,450.0000000,7.8630100,10.0081000,tic206466531-s03.json
7624182,412.01,falso-positivo,FP,4,1,4,1.1096992,2.0970000,620.0000000,9.3371500,8.7929000,tic7624182-s04.json
325680697,414.01,falso-positivo,FP,4,1,2,1.8248800,1.7570000,2950.0000000,24.8366000,9.1577900,tic325680697-s04.json
49899799,416.01,falso-positivo,FP,4,1,2,7.0114000,4.8000000,8970.0000000,18.1417000,8.2822200,tic49899799-s04.json
339733013,417.01,falso-positivo,FP,4,1,9,5.6216200,2.6750000,580.0830000,3.3587900,10.0793000,tic339733013-s04.json
279251651,419.01,falso-positivo,FP,2,1,32,0.4038426,1.0592218,636.6337963,1.4423930,10.5886000,tic279251651-s02.json
408159788,420.01,falso-positivo,FP,5,1,2,2.3006980,3.4510000,780.0000000,4.8782400,10.6152000,tic408159788-s05.json
117979694,424.01,falso-positivo,FP,5,1,2,1.9784257,2.1060000,720.0000000,2.0214300,10.5094000,tic117979694-s05.json
169532369,425.01,falso-positivo,FP,5,1,2,3.6036400,3.7280000,6281.3200000,14.1007000,11.5781000,tic169532369-s05.json
459942762,430.01,falso-positivo,FP,5,1,2,0.5864400,1.4410000,443.2810000,2.3127600,8.2482000,tic459942762-s05.json
188989177,433.01,falso-positivo,FP,5,1,2,1.1740900,1.7010000,3680.0000000,49.6799000,9.1414000,tic188989177-s05.json
143350972,440.01,falso-positivo,FP,5,1,3,1.0817000,1.5880000,341.5330000,2.0755400,7.6818000,tic143350972-s05.json
316916655,441.01,falso-positivo,FP,5,1,2,2.8743600,1.9010000,2490.4100000,7.9134600,9.1990100,tic316916655-s05.json
38603673,459.01,falso-positivo,FP,4,1,25,4.4291257,0.9101310,561.4845395,14.1361948,9.5473000,tic38603673-s04.json
176831592,463.01,falso-positivo,FP,4,1,2,2.5340500,1.9440000,4070.0000000,26.5362000,9.1013000,tic176831592-s04.json
20178111,467.01,falso-positivo,FP,6,1,3,1.7344220,2.3200000,1230.0000000,4.2415100,10.2767000,tic20178111-s06.json
172464366,478.01,falso-positivo,FP,6,1,3,2.9216850,3.1779100,17562.4457200,19.0911270,11.0913000,tic172464366-s06.json
427348923,484.01,falso-positivo,FP,6,1,2,4.7286810,4.5330000,9990.0000000,8.9633600,11.6888000,tic427348923-s06.json
427352241,485.01,falso-positivo,FP,6,1,1,1.2667147,1.7120000,1870.0000000,8.3149100,9.9955000,tic427352241-s06.json
219164808,504.01,falso-positivo,FP,5,1,10,1.6773063,2.3520000,3910.0000000,29.2836000,9.6646000,tic219164808-s05.json
274138511,506.01,falso-positivo,FP,7,1,2,2.7742070,2.3935650,693.3898890,2.5824420,10.4215000,tic274138511-s07.json
126733133,570.01,falso-positivo,FP,8,1,7,1.4687098,1.0472885,1567.6508147,9.2129338,10.0270000,tic126733133-s08.json
180987952,581.01,falso-positivo,FP,35,1,5,1.3891700,1.5031546,787.5039579,5.0603662,9.5287000,tic180987952-s35.json
287474726,582.01,falso-positivo,FP,34,1,2,3.7442007,3.5004762,803.2627817,18.1173790,9.3994000,tic287474726-s34.json
74482749,584.01,falso-positivo,FP,35,1,2,1.2622658,1.7829162,3711.7152579,28.2499512,9.1103000,tic74482749-s35.json
294090620,587.01,falso-positivo,FP,34,1,4,8.0442390,5.3289306,4937.5053630,15.1761031,7.8130700,tic294090620-s34.json
412961700,589.01,falso-positivo,FP,34,1,3,2.5183846,2.1596206,616.0227482,21.1354407,6.7250000,tic412961700-s34.json
287329267,595.01,falso-positivo,FP,27,1,29,7.6434423,3.1776881,559.3896080,7.6580543,9.9959000,tic287329267-s27.json
144956678,596.01,falso-positivo,FP,34,1,2,1.5136003,2.4400695,745.1393405,8.3090193,9.9071000,tic144956678-s34.json
81429971,598.01,falso-positivo,FP,34,1,2,3.0432421,3.1920000,1622.0000000,11.9045000,10.1356000,tic81429971-s34.json
145982812,599.01,falso-positivo,FP,35,1,2,0.8296700,1.7550000,4744.5500000,20.1053000,10.4708000,tic145982812-s35.json
134396419,600.01,falso-positivo,FP,34,1,2,4.3652608,1.9760000,1362.0000000,,10.2681000,tic134396419-s34.json
145027461,604.01,falso-positivo,FP,34,1,1,1.0724200,1.9960000,632.1890000,22.0397000,10.4029000,tic145027461-s34.json
153651591,607.01,falso-positivo,FP,34,1,1,2.1456324,2.1680096,1438.6746953,11.0288578,10.5259000,tic153651591-s34.json
80275202,610.01,falso-positivo,FP,34,1,2,3.6649528,3.2450000,3865.0000000,16.4945000,10.4989000,tic80275202-s34.json
154459165,611.01,falso-positivo,FP,34,1,3,3.1471655,3.4020000,1440.0000000,5.3013400,10.4259000,tic154459165-s34.json
118021229,614.01,falso-positivo,FP,34,1,1,0.8850100,1.6220000,820.2790000,6.7700700,9.9473310,tic118021229-s34.json
141227133,617.01,falso-positivo,FP,35,1,2,2.4223200,2.8730000,5696.5200000,,10.2510000,tic141227133-s35.json
267527924,619.01,falso-positivo,FP,34,1,2,1.8080364,2.8920000,1264.0000000,,10.1853000,tic267527924-s34.json
101395259,623.01,falso-positivo,FP,8,1,6,7.5746750,3.0847866,6208.0649305,13.4069567,10.1913000,tic101395259-s08.json
365781372,627.01,falso-positivo,FP,32,1,1,1.1388900,2.1540000,5368.1900000,22.4869000,10.0267000,tic365781372-s32.json
97158538,631.01,falso-positivo,FP,33,1,2,2.5950747,0.7921274,665.2502774,5.9382555,8.7833410,tic97158538-s33.json
349790953,632.01,falso-positivo,FP,1,1,25,1.5521101,2.6990000,5430.0000000,208.4890000,10.3357000,tic349790953-s01.json
63303499,644.01,falso-positivo,FP,33,1,2,1.9271328,4.5530077,585.8978628,2.3659000,10.1940000,tic63303499-s33.json
157568289,645.01,falso-positivo,FP,33,1,2,1.8361503,4.1200000,2470.0000000,22.5152000,10.4091000,tic157568289-s33.json
349373192,650.01,falso-positivo,FP,11,1,3,0.7698300,2.7740000,160.1920000,,9.7839000,tic349373192-s11.json
33153766,653.01,falso-positivo,FP,9,1,4,0.6883100,1.3650000,3983.6400000,21.7150000,8.5234000,tic33153766-s09.json
48476907,658.01,falso-positivo,FP,9,1,5,4.7192734,1.3010000,1557.0000000,7.1521100,9.5359000,tic48476907-s09.json
54085154,662.01,falso-positivo,FP,9,1,2,1.0014437,1.2800000,416.0000000,4.7178500,8.2046000,tic54085154-s09.json
147660201,670.01,falso-positivo,FP,9,1,3,0.5793980,1.6421400,1324.0771200,5.7596760,11.1557000,tic147660201-s09.json
339636032,688.01,falso-positivo,FP,6,1,10,6.8787507,2.5990000,359.0000000,3.4580100,8.5885000,tic339636032-s06.json
445822015,689.01,falso-positivo,FP,9,1,2,1.6640200,3.3970000,7964.4500000,7.6544300,10.7014000,tic445822015-s09.json
101497191,690.01,falso-positivo,FP,9,1,3,3.6437600,3.3800000,3632.9100000,,10.2980000,tic101497191-s09.json
156991337,691.01,falso-positivo,FP,6,1,3,6.9055908,1.7156097,803.7956840,3.3369764,10.2340000,tic156991337-s06.json
391821647,708.01,falso-positivo,FP,1,1,12,1.9958370,6.5277544,442.0829981,2.1594242,10.8623000,tic391821647-s01.json
275248683,717.01,falso-positivo,FP,8,1,5,0.5307900,1.2380000,1113.0700000,,11.4407000,tic275248683-s08.json
184952758,719.01,falso-positivo,FP,8,1,2,4.1099530,4.6410000,434.0000000,1.8134500,9.0349000,tic184952758-s08.json
131419878,720.01,falso-positivo,FP,7,1,5,3.1604300,1.9220000,203.3300000,2.3886600,8.8154000,tic131419878-s07.json
410245915,725.01,falso-positivo,FP,8,1,2,0.9889446,1.6810000,979.0000000,7.2993000,10.2658000,tic410245915-s08.json
174143743,726.01,falso-positivo,FP,8,1,1,0.4613200,1.3200000,220.0000000,1.8925300,10.1007000,tic174143743-s08.json
150271680,735.01,falso-positivo,FP,1,1,31,2.5936940,3.0544290,526.7848270,2.9807360,9.5215000,tic150271680-s01.json
373424049,742.01,falso-positivo,FP,9,1,4,0.9619170,2.3785140,363.5801833,7.0048380,8.6333000,tic373424049-s09.json
41227743,804.01,falso-positivo,FP,1,1,35,1.4188153,4.5754288,136.3471608,,10.7140000,tic41227743-s01.json
255760319,814.01,falso-positivo,FP,6,1,9,7.2104800,2.6710000,250.0940000,3.7188000,8.9944000,tic255760319-s06.json
175180796,816.01,falso-positivo,FP,7,1,3,1.5574700,2.7140000,3127.9400000,3.8033600,11.1430000,tic175180796-s07.json
30312676,817.01,falso-positivo,FP,1,1,41,1.1022300,2.5980000,1015.0000000,7.4694027,11.3029000,tic30312676-s01.json
350332997,832.01,falso-positivo,FP,11,1,11,1.9160221,1.4050000,2430.0000000,10.8261000,11.7611000,tic350332997-s11.json
461271719,838.01,falso-positivo,FP,11,1,3,7.6246239,2.0328127,1256.0632059,14.4951834,8.7823000,tic461271719-s11.json
380886535,844.01,falso-positivo,FP,30,1,4,8.9066251,1.9618338,2178.8336338,7.1574108,11.7952000,tic380886535-s30.json
32283946,845.01,falso-positivo,FP,30,1,1,7.0618100,5.8530000,22745.5000000,24.7848000,11.7582000,tic32283946-s30.json
160222069,854.01,falso-positivo,FP,29,1,5,5.8508237,3.4458826,876.8239527,4.9253389,10.7170000,tic160222069-s29.json
372913430,861.01,falso-positivo,FP,27,1,5,6.7391601,2.5370000,3040.0000000,30.8876000,8.3502000,tic372913430-s27.json
271596418,868.01,falso-positivo,FP,1,1,32,0.5561090,1.0967080,172.8601890,1.6090490,10.7109000,tic271596418-s01.json
37084932,879.01,falso-positivo,FP,33,1,1,6.5845400,3.3950000,5500.9400000,,9.5254000,tic37084932-s33.json
237808867,881.01,falso-positivo,FP,33,1,1,0.5670800,1.2530000,980.0000000,29.9735000,9.7920000,tic237808867-s33.json
92013169,882.01,falso-positivo,FP,33,1,6,2.3552639,1.0330000,912.0000000,8.1012900,9.7396500,tic92013169-s33.json
167031605,884.01,falso-positivo,FP,33,1,1,2.7809000,1.8030000,2990.0000000,56.3202000,9.9534000,tic167031605-s33.json
438295981,888.01,falso-positivo,FP,33,1,4,3.9664300,2.0250000,828.3710000,5.9998100,9.5262100,tic438295981-s33.json
284288080,889.01,falso-positivo,FP,33,1,4,1.8348500,2.6730000,1200.0000000,5.9032700,10.8457000,tic284288080-s33.json
33690636,891.01,falso-positivo,FP,33,1,1,4.9991500,5.2560000,684.2710000,2.2812200,11.0427000,tic33690636-s33.json
42755801,894.01,falso-positivo,FP,33,1,1,4.3433389,4.5140000,1100.0000000,24.4433000,9.1672000,tic42755801-s33.json
250484865,895.01,falso-positivo,FP,33,1,1,0.7618900,1.9040000,190.0000000,1.5050300,8.7973000,tic250484865-s33.json
229384040,897.01,falso-positivo,FP,33,1,1,1.2980202,3.0070000,250.0000000,2.5879400,9.1126900,tic229384040-s33.json
364107753,909.01,falso-positivo,FP,12,1,6,3.9043855,3.5250000,255.0000000,1.8093700,7.0514000,tic364107753-s12.json
153027658,914.01,falso-positivo,FP,30,1,2,2.3374921,2.2790000,760.0000000,4.0065900,10.2413000,tic153027658-s30.json
259389219,915.01,falso-positivo,FP,30,1,3,2.3250156,1.7750000,1130.0000000,10.7275000,11.2486000,tic259389219-s30.json
294869729,918.01,falso-positivo,FP,27,1,12,1.1140067,3.0720000,410.0000000,6.3467500,11.2716000,tic294869729-s27.json
301051430,923.01,falso-positivo,FP,30,1,2,3.2744665,1.5496651,918.0803144,4.0297948,11.0264000,tic301051430-s30.json
261258875,927.01,falso-positivo,FP,28,1,7,2.5852000,1.9630000,290.0000000,4.6650200,9.2691000,tic261258875-s28.json
434234955,944.01,falso-positivo,FP,32,1,3,6.0588453,4.0840000,2740.0000000,35.2541000,11.3818000,tic434234955-s32.json
219205407,946.01,falso-positivo,FP,28,1,5,6.1253092,1.9920000,39400.0000000,22.9909000,10.8732000,tic219205407-s28.json
189013222,949.01,falso-positivo,FP,32,1,2,1.3228701,1.5890000,720.0000000,2.5035500,10.2892000,tic189013222-s32.json
449050247,951.01,falso-positivo,FP,32,1,1,2.9684500,3.7070000,17064.8000000,20.1857000,10.0938000,tic449050247-s32.json
449050248,953.01,falso-positivo,FP,32,1,2,2.9684400,3.6630000,13028.0000000,19.3343000,9.8740500,tic449050248-s32.json
146467675,955.01,falso-positivo,FP,32,1,1,1.6375303,1.6060000,770.0000000,5.0367300,9.7046700,tic146467675-s32.json
249067445,957.01,falso-positivo,FP,32,1,1,0.8317937,1.8750000,200.0000000,2.6467300,8.9569900,tic249067445-s32.json
279999655,959.01,falso-positivo,FP,34,1,1,1.5410400,1.6860000,30644.8000000,,10.6490000,tic279999655-s34.json
5109298,960.01,falso-positivo,FP,33,1,1,1.6187107,4.7397490,1352.1697973,12.5948602,10.6698000,tic5109298-s33.json
265077027,961.01,falso-positivo,FP,34,1,1,4.7958600,2.1320000,26891.1000000,23.4129000,10.6596000,tic265077027-s34.json
141776043,962.01,falso-positivo,FP,34,1,1,4.0626900,4.2990000,4210.0000000,,11.2295000,tic141776043-s34.json
179155220,964.01,falso-positivo,FP,33,1,1,0.6027400,1.8340000,16763.6000000,11.8344000,10.6659000,tic179155220-s33.json
179159972,965.01,falso-positivo,FP,33,1,1,1.3710100,2.3790000,1561.4300000,4.9917800,10.6124000,tic179159972-s33.json
445586472,967.01,falso-positivo,FP,27,1,5,1.7393631,3.6069028,428.8811939,5.1189079,10.5704000,tic445586472-s27.json
453209605,968.01,falso-positivo,FP,34,1,4,2.8094400,3.1510000,1606.4300000,,10.5766000,tic453209605-s34.json
177722855,971.01,falso-positivo,FP,33,1,1,2.3960724,4.5300000,680.0000000,3.5457100,10.5224000,tic177722855-s33.json
125894957,972.01,falso-positivo,FP,34,1,1,2.6742500,3.7790000,1920.0000000,178.6650000,10.5484000,tic125894957-s34.json
409459226,973.01,falso-positivo,FP,33,1,2,1.2799700,2.4250000,790.0000000,285.6740000,10.5816000,tic409459226-s33.json
333821572,974.01,falso-positivo,FP,34,1,1,2.8259491,2.4090000,2206.0000000,8.5663700,10.4337000,tic333821572-s34.json
133654092,975.01,falso-positivo,FP,34,1,2,1.9735300,2.1690000,867.4280000,,10.4527000,tic133654092-s34.json
347098457,976.01,falso-positivo,FP,34,1,1,3.1510408,2.9657375,2025.1072724,297.1117262,10.4856000,tic347098457-s34.json
268371979,977.01,falso-positivo,FP,33,1,1,2.7810200,1.6570000,748.6400000,2.2387600,10.5153000,tic268371979-s33.json
5772442,979.01,falso-positivo,FP,34,1,1,1.1057800,1.8700000,672.5230000,7.4741000,10.3510000,tic5772442-s34.json
93594834,980.01,falso-positivo,FP,34,1,1,1.3387555,3.2413088,357.2449276,4.1672558,10.3138000,tic93594834-s34.json
